date,Region_1_Store_1,Region_1_Store_10,Region_1_Store_11,Region_1_Store_12,Region_1_Store_13,Region_1_Store_14,Region_1_Store_15,Region_1_Store_16,Region_1_Store_17,Region_1_Store_18,Region_1_Store_19,Region_1_Store_2,Region_1_Store_20,Region_1_Store_3,Region_1_Store_4,Region_1_Store_5,Region_1_Store_6,Region_1_Store_7,Region_1_Store_8,Region_1_Store_9,Region_2_Store_1,Region_2_Store_10,Region_2_Store_11,Region_2_Store_12,Region_2_Store_13,Region_2_Store_14,Region_2_Store_15,Region_2_Store_16,Region_2_Store_17,Region_2_Store_18,Region_2_Store_19,Region_2_Store_2,Region_2_Store_20,Region_2_Store_3,Region_2_Store_4,Region_2_Store_5,Region_2_Store_6,Region_2_Store_7,Region_2_Store_8,Region_2_Store_9,Region_3_Store_1,Region_3_Store_10,Region_3_Store_11,Region_3_Store_12,Region_3_Store_13,Region_3_Store_14,Region_3_Store_15,Region_3_Store_16,Region_3_Store_17,Region_3_Store_18,Region_3_Store_19,Region_3_Store_2,Region_3_Store_20,Region_3_Store_3,Region_3_Store_4,Region_3_Store_5,Region_3_Store_6,Region_3_Store_7,Region_3_Store_8,Region_3_Store_9,Region_4_Store_1,Region_4_Store_10,Region_4_Store_11,Region_4_Store_12,Region_4_Store_13,Region_4_Store_14,Region_4_Store_15,Region_4_Store_16,Region_4_Store_17,Region_4_Store_18,Region_4_Store_19,Region_4_Store_2,Region_4_Store_20,Region_4_Store_3,Region_4_Store_4,Region_4_Store_5,Region_4_Store_6,Region_4_Store_7,Region_4_Store_8,Region_4_Store_9,Region_5_Store_1,Region_5_Store_10,Region_5_Store_11,Region_5_Store_12,Region_5_Store_13,Region_5_Store_14,Region_5_Store_15,Region_5_Store_16,Region_5_Store_17,Region_5_Store_18,Region_5_Store_19,Region_5_Store_2,Region_5_Store_20,Region_5_Store_3,Region_5_Store_4,Region_5_Store_5,Region_5_Store_6,Region_5_Store_7,Region_5_Store_8,Region_5_Store_9
2020-10-13,226.58,350.23,342.79,317.15,130.57,124.13,328.09,243.9,317.7,155.63,133.35,301.05,347.73,161.92,336.34,308.51,192.75,141.65,291.24,264.43,288.32,343.14,302.66,215.89,91.45,266.04,193.16,120.75,270.76,234.55,224.61,203.96,281.36,99.19,84.82,337.04,215.24,120.28,339.12,249.16,259.32,280.11,129.75,363.3,119.63,120.55,351.81,163.04,277.28,109.46,212.11,194.27,136.0,336.17,55.53,156.71,288.63,191.34,151.92,367.53,154.1,173.71,171.83,210.69,259.77,211.02,294.39,322.88,155.12,174.03,335.61,207.39,206.87,305.77,396.15,241.42,296.8,281.08,378.71,265.95,348.75,168.68,360.45,253.5,281.66,150.72,296.18,71.01,178.1,174.83,299.35,112.88,182.6,112.41,193.33,271.95,313.51,225.49,221.07,358.48
2020-10-14,285.07,354.87,349.04,321.9,131.42,116.81,292.16,248.33,265.52,138.7,181.98,306.19,332.09,160.5,355.16,308.68,193.62,154.14,299.86,260.05,292.4,374.46,317.87,172.45,98.21,234.98,221.24,120.49,264.79,233.89,214.51,133.35,327.15,106.45,95.76,359.86,222.97,103.42,322.42,251.15,287.8,302.33,88.72,357.83,122.81,74.18,351.51,171.08,289.43,88.55,191.07,186.35,140.04,305.24,63.2,175.04,236.81,200.56,152.3,324.81,143.64,113.37,118.14,234.08,258.82,221.69,288.51,324.09,144.99,166.57,344.59,209.66,165.81,290.7,353.63,220.6,318.74,256.34,377.88,247.43,335.74,170.73,363.09,226.63,275.12,160.75,282.38,146.33,152.28,176.58,299.58,129.14,218.76,119.28,243.96,357.99,351.23,254.27,228.06,406.49
2020-10-15,195.83,342.86,360.54,341.01,114.79,95.27,319.68,236.5,300.17,148.11,174.03,337.54,335.14,144.18,379.11,261.75,192.34,111.62,239.88,288.19,251.63,378.89,309.47,182.96,91.48,228.03,174.22,124.12,273.43,248.58,211.6,218.24,354.46,113.73,73.28,378.7,220.4,118.38,359.46,254.63,240.77,315.93,115.62,356.79,127.6,89.5,349.41,175.61,269.96,101.92,190.93,186.71,140.16,316.65,81.78,177.27,309.61,206.08,151.16,332.72,163.71,163.8,149.72,201.47,259.9,220.53,286.24,308.33,154.19,184.91,356.55,227.7,184.31,337.04,412.89,254.18,333.73,269.17,383.82,263.28,337.52,171.48,352.53,239.83,277.63,164.76,288.8,141.94,143.84,195.66,326.1,116.44,154.06,163.68,151.95,315.56,317.43,238.19,207.68,348.9
2020-10-16,252.53,350.48,345.58,304.1,123.92,105.41,327.93,252.66,293.12,153.3,154.57,288.36,361.11,158.24,398.91,288.59,195.84,126.32,289.33,231.75,276.96,361.0,288.72,176.39,100.09,239.41,159.96,123.7,265.77,232.83,220.66,230.02,325.04,98.53,72.2,367.64,221.33,107.61,285.49,247.77,233.75,310.78,103.66,351.03,102.38,102.22,345.1,184.71,267.06,92.87,185.75,185.49,107.73,356.13,126.98,167.42,297.3,199.68,139.02,346.25,134.95,135.28,116.93,190.67,258.11,209.11,264.27,358.48,162.81,120.89,333.17,209.0,175.75,311.27,412.19,234.7,309.05,288.75,385.5,279.5,336.17,155.28,338.05,273.61,278.94,185.66,284.11,131.78,158.34,167.19,343.76,104.62,215.9,138.8,204.89,337.33,286.87,252.59,213.58,353.75
2020-10-17,264.39,342.94,349.1,306.92,125.53,81.08,361.88,232.88,307.47,142.65,171.01,288.5,328.39,95.66,369.28,283.41,183.74,140.35,263.9,233.2,273.37,377.15,293.25,140.83,73.11,227.2,211.98,105.43,263.12,208.92,213.16,179.37,293.09,119.69,73.41,352.49,209.87,103.4,352.6,243.59,288.45,281.07,110.28,349.3,104.75,38.35,335.4,158.02,297.59,113.24,203.68,189.21,118.48,343.09,70.72,176.2,354.4,204.52,144.58,335.59,151.85,131.24,103.55,170.18,255.64,215.46,277.88,334.43,159.18,177.15,349.46,215.69,174.51,261.86,397.48,211.56,309.56,289.51,369.25,230.24,329.26,161.5,358.52,240.55,275.15,155.04,248.3,71.92,164.56,127.53,341.02,108.68,187.15,125.6,219.34,267.97,313.87,252.8,216.3,359.81
2020-10-18,221.84,324.87,337.03,355.9,121.52,89.51,330.04,236.81,262.89,144.07,178.62,288.8,292.48,116.53,354.27,280.65,192.15,120.79,287.3,279.53,260.02,363.66,286.91,184.32,93.07,216.95,218.0,109.0,255.02,235.13,207.21,149.61,339.83,95.16,53.36,397.48,225.01,107.02,268.28,246.67,297.25,317.37,98.56,349.99,111.88,26.39,344.7,162.14,284.57,140.93,167.33,191.01,124.59,298.74,49.35,172.02,294.23,210.16,156.64,290.89,129.29,148.93,109.12,233.26,264.73,213.95,307.81,319.27,144.64,181.92,332.48,202.22,200.99,292.44,368.87,225.09,293.73,259.58,361.77,247.05,338.09,168.84,349.2,198.85,267.31,184.92,248.92,68.56,144.9,142.2,292.7,104.04,151.54,110.75,164.78,300.22,349.97,272.04,219.86,381.28
2020-10-19,226.36,347.54,330.88,266.09,99.55,81.0,339.4,248.64,224.77,125.75,153.34,309.48,323.48,116.92,365.96,292.73,192.51,160.67,259.79,256.85,286.01,370.53,265.78,203.29,85.86,259.48,138.35,108.11,274.25,309.44,209.18,179.35,376.69,104.07,75.59,356.86,212.11,103.58,328.24,249.45,315.93,319.47,74.07,360.98,146.54,72.39,336.61,177.46,289.46,119.32,194.31,196.16,111.99,381.0,31.91,139.08,242.58,208.39,146.89,290.97,151.05,130.13,93.18,202.66,261.07,217.33,296.2,326.0,151.39,175.21,333.95,206.52,170.83,283.04,359.18,241.73,307.46,319.28,384.79,267.89,348.2,164.43,339.79,233.43,279.34,130.67,239.03,77.68,165.27,127.82,295.75,99.05,164.08,162.74,238.94,335.05,346.8,296.44,228.76,394.14
2020-10-20,259.1,346.64,343.5,339.35,106.7,118.0,356.32,239.13,283.19,138.03,168.24,282.83,334.01,146.42,335.69,286.12,201.26,129.34,261.64,256.27,279.48,398.83,313.55,211.36,100.04,262.97,191.31,120.37,264.21,255.0,210.88,182.58,321.98,124.13,82.27,404.87,238.18,95.9,319.15,243.69,261.39,307.14,55.67,371.44,121.1,67.93,350.69,155.78,267.55,148.29,180.16,194.51,146.16,342.07,34.51,158.68,312.86,208.82,148.08,302.73,160.13,141.01,111.59,208.1,270.11,214.47,301.88,336.72,163.62,142.95,353.7,206.68,177.48,306.72,352.51,252.97,293.16,303.83,373.32,281.03,368.48,186.49,356.2,205.71,281.04,174.25,284.15,76.73,142.78,174.15,329.11,113.8,183.1,118.25,197.98,319.77,300.96,259.62,226.82,351.39
2020-10-21,247.76,354.42,336.18,304.55,117.06,107.84,306.69,248.97,252.74,204.75,199.33,287.12,290.53,116.63,363.44,307.27,193.59,147.55,251.89,242.04,293.68,359.45,315.44,195.56,81.94,220.29,185.75,124.78,287.96,253.47,216.24,236.52,297.47,123.51,72.24,382.72,220.66,103.12,287.5,250.89,225.62,310.98,60.79,363.77,116.93,129.28,343.83,175.88,263.84,139.7,217.0,195.25,153.37,340.63,72.53,189.84,289.71,216.18,138.09,362.93,159.06,158.35,158.5,235.74,263.04,225.39,296.44,346.47,164.23,160.84,352.79,233.66,171.08,322.22,365.75,244.11,338.67,283.9,389.83,287.87,337.76,176.86,364.25,253.79,284.53,148.27,219.11,76.26,161.2,153.67,351.32,110.04,208.42,107.83,190.53,317.24,300.55,261.5,217.42,380.37
2020-10-22,186.94,354.75,360.52,311.85,123.02,107.25,323.21,262.04,258.62,177.15,159.59,304.79,307.57,145.65,360.97,312.93,196.22,140.25,280.73,265.89,255.17,334.83,265.59,182.14,83.03,239.78,136.99,111.13,260.64,224.54,221.08,173.11,315.71,119.07,98.61,372.8,235.75,95.96,269.95,253.85,218.42,296.01,62.08,362.29,133.93,88.86,335.06,164.51,296.17,67.48,185.52,214.62,185.78,379.63,81.44,152.17,281.15,213.78,148.75,348.77,141.95,138.28,166.33,180.63,270.18,226.17,297.32,320.09,154.66,176.47,339.43,224.09,232.84,264.98,395.7,223.86,330.4,258.23,382.24,263.96,336.3,158.25,349.5,251.63,275.03,155.58,273.92,74.55,170.17,163.6,324.41,115.3,109.81,146.25,194.96,308.18,326.71,257.91,221.26,389.03
2020-10-23,209.71,345.32,347.67,352.89,111.01,118.28,380.8,248.16,266.71,107.18,168.67,281.62,341.58,152.19,368.65,307.44,188.27,118.58,272.37,263.25,258.56,359.47,281.83,198.02,128.92,247.39,137.16,119.52,273.58,218.32,198.52,188.39,274.88,102.21,75.16,375.12,214.35,106.59,292.45,242.05,304.21,307.16,54.24,347.38,99.99,106.34,331.02,189.38,283.27,129.8,238.41,188.99,110.41,359.13,34.97,127.04,285.41,220.92,135.08,331.66,139.86,131.47,138.68,183.46,270.14,222.49,283.26,310.56,150.9,157.66,338.83,200.77,160.74,299.73,321.33,249.58,327.41,254.82,375.57,250.23,346.11,161.04,345.28,249.92,277.67,147.91,249.88,76.37,153.98,154.93,329.4,105.67,193.11,112.3,192.99,314.26,348.4,258.06,211.24,374.99
2020-10-24,226.56,353.15,342.12,322.94,125.44,87.22,318.56,242.62,263.06,82.92,120.62,280.6,258.57,137.88,401.18,292.64,171.07,136.79,244.01,234.43,267.06,348.87,309.57,184.89,75.33,267.1,154.05,107.4,247.38,221.54,215.4,239.81,338.97,113.12,62.59,376.24,224.13,115.44,321.59,245.15,288.76,304.24,20.87,346.34,106.7,24.62,327.35,175.15,270.81,99.62,218.25,192.84,155.9,344.4,67.73,235.55,314.59,199.29,139.96,322.88,156.47,128.91,133.05,210.32,251.98,213.7,277.09,339.21,148.08,153.76,345.84,221.27,191.91,268.44,365.16,230.23,313.33,266.46,367.78,262.37,321.86,146.88,348.43,191.76,270.54,134.26,211.4,75.42,150.62,123.75,292.92,98.53,191.73,119.7,191.76,312.22,309.66,232.8,217.18,379.84
2020-10-25,196.15,341.32,351.43,376.54,133.16,111.48,348.21,244.54,278.16,143.62,141.0,280.38,275.52,131.85,326.47,325.7,181.72,111.52,228.56,250.86,282.92,332.43,289.9,135.65,100.65,235.32,181.7,108.04,245.37,245.48,214.25,200.67,316.71,116.56,65.34,354.85,215.85,126.58,304.84,250.69,278.5,295.97,31.69,351.23,94.16,75.67,345.28,161.52,300.02,121.13,197.47,197.67,172.59,333.36,35.81,214.75,296.85,205.51,133.83,352.07,135.96,146.5,110.6,172.54,249.65,211.66,296.12,324.8,149.2,182.15,342.78,207.71,150.14,324.3,382.95,249.75,308.67,259.81,373.74,260.21,347.52,162.83,352.02,278.27,271.66,173.81,265.13,66.89,164.32,165.38,320.76,117.98,176.95,165.6,160.57,278.9,329.99,291.17,209.86,384.74
2020-10-26,221.16,351.09,318.59,339.45,138.96,139.54,348.67,242.59,298.57,167.66,172.71,292.49,309.22,113.76,360.54,316.92,194.18,132.37,273.33,251.81,277.25,378.58,274.71,180.36,86.96,254.7,221.88,122.17,264.48,221.48,208.01,205.63,297.17,116.81,67.21,359.47,223.37,106.29,296.82,244.08,287.46,314.93,36.83,356.45,121.42,73.0,354.41,174.25,288.35,114.55,211.31,198.22,162.84,366.27,48.24,204.82,353.47,227.48,137.48,353.02,140.41,126.46,103.55,156.98,266.77,223.39,280.16,325.76,152.3,165.39,353.18,219.3,194.17,317.28,339.09,243.1,320.25,309.27,379.8,280.1,348.66,160.4,351.51,250.9,288.32,140.83,254.07,77.12,141.8,183.34,337.61,101.82,196.5,88.16,201.85,300.11,302.51,275.69,227.16,354.96
2020-10-27,205.02,356.47,352.35,314.0,131.08,96.72,294.56,270.27,271.48,137.36,194.83,325.78,327.95,120.33,336.79,302.42,197.95,145.63,279.16,265.38,262.25,369.96,313.82,216.27,82.98,238.35,110.97,115.66,253.45,275.22,218.59,201.81,330.99,115.71,71.6,376.76,231.49,114.12,367.19,258.32,292.86,314.86,64.31,359.55,119.51,94.4,358.3,169.32,272.54,171.67,216.49,198.36,124.82,343.32,85.79,206.53,281.75,202.44,148.53,313.29,165.43,160.99,132.46,210.5,268.16,217.29,296.56,306.51,160.03,176.96,351.3,219.14,163.06,248.53,366.5,246.3,321.12,247.29,381.92,282.22,359.68,172.86,357.1,265.7,282.18,150.93,276.77,87.91,169.39,147.53,323.03,116.15,210.18,132.22,156.37,338.55,326.14,289.83,219.04,352.67
2020-10-28,228.94,351.29,331.99,343.31,141.23,88.67,338.36,243.55,294.83,176.11,152.18,331.09,282.02,158.1,364.03,297.86,190.04,118.73,256.32,244.47,300.56,333.72,297.55,208.78,102.23,253.1,194.1,112.11,280.99,227.88,216.4,231.53,303.33,123.58,83.68,389.47,225.26,140.85,296.85,252.77,327.84,353.92,47.31,352.25,144.03,111.25,355.45,169.88,258.69,128.96,190.04,194.59,131.46,350.06,57.24,228.77,307.66,212.29,165.0,326.19,149.99,183.27,116.84,209.96,276.42,219.31,307.77,341.73,149.1,148.6,360.85,204.74,192.54,270.91,394.23,242.28,337.06,284.6,399.43,274.61,382.91,171.75,366.27,274.02,280.66,159.44,252.52,82.23,172.18,159.04,332.41,115.83,233.42,149.52,187.18,318.02,340.4,283.48,218.46,352.23
2020-10-29,227.26,354.96,344.33,352.41,118.93,90.96,331.95,251.12,281.22,150.2,173.87,346.41,313.44,147.39,354.51,322.54,195.12,155.76,250.58,279.97,269.84,400.49,313.65,211.69,84.07,257.97,161.39,122.56,271.78,262.28,211.54,213.76,309.39,113.9,82.04,391.1,210.4,109.69,347.28,251.3,241.85,297.22,41.75,353.24,127.63,78.25,347.29,165.27,291.17,129.18,230.08,191.98,182.1,321.97,98.98,224.07,298.34,204.2,143.02,335.24,147.56,147.99,128.83,176.57,270.06,212.87,298.92,333.49,150.69,164.38,344.96,208.64,193.46,263.02,382.78,245.54,377.33,219.27,384.11,256.07,352.04,174.45,358.42,269.86,290.68,149.13,224.43,77.21,176.43,182.6,357.39,104.81,172.33,132.86,186.42,334.18,298.42,283.4,222.38,361.93
2020-10-30,239.22,341.17,336.79,335.95,119.75,112.82,332.19,245.98,303.85,140.67,162.07,341.6,344.6,128.98,338.11,313.43,192.4,144.66,275.5,270.43,257.26,349.65,290.37,219.05,103.15,244.63,199.22,113.13,280.18,248.05,214.5,248.01,310.83,115.05,78.09,397.52,216.12,102.73,299.78,251.73,243.68,322.46,47.97,349.47,120.21,110.85,334.55,166.13,272.31,134.24,200.17,192.01,128.38,380.57,54.05,217.76,260.12,196.62,135.97,328.13,163.48,150.57,131.34,191.66,265.35,214.95,285.27,325.88,151.71,173.38,351.8,227.41,180.84,290.42,348.23,252.38,321.79,274.74,367.35,257.13,340.13,178.89,344.21,243.31,274.45,162.07,255.77,78.35,134.6,141.79,285.08,105.23,178.76,95.35,191.46,310.32,339.93,269.51,217.21,391.23
2020-10-31,226.44,339.9,345.39,318.5,105.05,131.76,303.85,252.29,268.62,160.61,181.95,318.83,312.26,119.89,382.78,274.75,187.21,147.43,291.91,247.42,256.71,349.51,252.45,207.19,89.86,236.76,210.53,118.65,263.76,268.74,213.48,248.36,359.52,108.95,77.82,350.36,214.59,106.42,290.85,247.7,279.26,291.17,61.94,352.28,106.14,79.63,344.9,173.05,274.38,83.82,184.69,191.17,130.42,389.21,87.97,207.87,266.48,209.15,159.18,329.86,134.67,145.44,101.82,188.85,248.03,205.44,294.72,286.98,161.11,163.53,337.67,220.58,195.34,296.83,332.33,226.45,309.09,284.64,366.63,264.83,357.24,175.27,359.81,211.03,279.87,120.95,233.54,72.54,140.76,155.17,322.04,89.43,184.81,108.27,185.97,295.7,314.57,285.79,216.24,380.49
2020-11-01,241.52,334.82,341.69,289.75,134.78,132.26,296.39,254.35,272.97,130.44,146.41,324.48,337.44,93.01,371.15,313.22,192.21,138.43,255.9,250.94,250.31,382.76,316.2,203.31,115.49,253.49,212.6,117.61,268.52,221.28,216.04,205.77,277.56,92.71,76.42,380.22,233.2,103.89,306.43,229.17,288.3,310.48,46.72,348.52,116.37,64.26,348.3,181.13,274.42,132.96,211.23,192.95,118.31,354.2,113.99,193.43,312.04,221.56,138.45,324.83,134.94,128.02,135.4,179.02,258.03,198.41,287.64,368.21,152.79,178.64,348.83,201.19,191.21,310.04,327.02,247.39,319.03,300.06,380.26,283.11,345.75,179.37,351.76,207.53,280.8,139.53,207.36,70.34,148.54,170.14,302.03,104.01,175.39,150.13,195.04,344.46,309.12,261.54,209.11,345.09
2020-11-02,242.92,349.91,358.55,321.64,148.05,183.02,315.8,247.17,268.47,140.58,178.3,312.02,299.44,113.82,385.9,298.78,195.66,120.37,253.89,256.34,241.99,376.38,274.26,194.02,75.34,264.2,184.42,106.15,268.07,303.37,204.98,200.54,335.64,107.04,98.07,377.71,223.36,104.81,344.46,238.52,237.14,273.42,57.14,353.43,134.96,79.09,346.35,165.78,301.35,112.82,183.19,193.29,159.1,339.5,53.31,215.3,285.0,233.49,145.46,325.23,148.71,151.57,86.58,196.3,260.66,224.92,289.05,338.38,156.01,183.24,355.11,218.24,170.23,288.59,363.79,238.26,317.02,253.29,365.38,258.15,347.93,168.75,351.04,198.78,276.69,146.19,286.02,74.87,166.03,187.52,381.33,118.85,200.83,146.16,162.63,337.23,353.01,267.9,214.15,336.52
2020-11-03,262.2,354.65,340.62,366.15,124.35,187.67,328.96,254.45,278.76,168.06,164.07,323.35,297.61,170.03,364.12,292.32,196.65,146.71,276.58,250.17,275.18,394.21,288.96,190.53,105.95,248.13,181.87,128.77,266.8,253.64,217.1,209.95,297.84,140.47,89.43,372.49,229.14,99.78,293.52,256.69,298.13,304.99,55.68,357.21,116.03,31.01,358.33,171.06,297.37,108.05,221.75,198.82,69.13,382.12,126.51,189.28,314.15,215.89,150.02,352.92,151.28,154.25,147.96,237.7,270.73,239.79,299.98,344.07,164.99,213.38,348.57,217.95,199.95,291.78,383.56,247.56,321.09,254.41,398.47,278.56,377.51,171.25,360.09,247.02,273.22,148.42,250.07,77.34,155.08,171.51,321.35,114.69,188.03,116.08,197.82,318.91,312.41,255.79,216.49,356.84
2020-11-04,259.77,361.87,356.75,317.36,103.65,182.28,360.74,255.96,261.85,152.2,180.01,350.88,344.52,115.52,374.39,276.76,195.46,159.94,283.02,256.72,256.8,328.19,316.01,211.96,108.7,263.9,230.26,133.48,272.07,273.72,224.63,191.74,368.99,97.5,71.17,419.55,228.03,138.54,340.66,253.85,263.76,319.11,114.99,364.1,139.55,121.14,347.28,199.69,285.62,137.41,216.91,210.54,118.34,373.99,74.91,167.49,297.0,222.64,156.11,352.9,143.89,179.51,129.84,196.82,278.34,214.25,288.57,378.48,162.24,174.71,358.9,233.39,195.31,306.9,368.82,260.09,320.09,299.08,400.88,285.06,365.22,168.45,353.65,246.03,294.96,189.25,264.06,78.93,169.9,149.39,314.77,126.49,190.96,188.41,178.02,346.47,321.4,267.94,233.36,383.15
2020-11-05,254.89,356.68,348.11,322.7,115.8,183.9,373.34,227.66,256.47,197.03,174.87,319.33,328.87,138.72,404.56,299.83,200.77,122.56,264.71,257.01,279.81,364.71,330.58,179.93,83.31,234.98,180.83,125.77,262.5,256.2,224.24,207.79,290.55,133.41,79.36,388.73,228.11,122.99,303.68,242.67,288.14,313.55,58.91,365.31,112.35,86.52,356.1,178.98,282.78,91.85,195.26,194.56,110.92,343.66,58.51,181.32,275.25,220.54,141.74,304.4,158.19,153.39,106.47,253.09,273.89,223.58,281.76,338.83,154.36,163.29,357.65,216.8,208.72,374.97,345.0,234.98,349.95,300.91,372.22,300.31,340.6,167.15,360.24,237.12,280.07,154.7,204.7,82.7,161.75,173.17,342.88,123.33,171.48,141.18,202.98,339.36,321.7,280.98,225.63,351.83
2020-11-06,305.28,345.02,323.64,347.11,115.37,173.12,359.22,230.28,300.61,163.37,165.3,329.7,281.99,148.91,369.26,299.54,193.77,120.02,298.28,283.09,284.87,369.29,289.38,222.85,84.75,233.54,187.72,121.9,272.42,224.88,215.88,161.85,287.13,119.13,63.57,402.67,212.54,132.21,304.6,244.15,233.41,279.86,45.45,348.55,119.56,98.82,343.27,171.14,284.35,133.0,222.26,192.43,181.51,382.72,61.62,162.83,272.82,208.85,143.78,326.8,145.71,164.73,108.36,192.1,262.62,211.31,287.03,334.28,156.86,183.9,353.21,206.8,152.0,255.95,380.46,254.3,345.57,261.18,383.99,282.33,336.92,171.87,359.82,244.09,284.86,149.67,249.58,81.95,180.5,150.65,301.13,112.52,119.96,160.22,231.77,299.63,282.12,256.45,230.14,417.49
2020-11-07,238.63,336.28,329.36,337.07,104.79,153.19,343.98,237.51,244.03,159.36,175.09,288.63,290.16,106.97,382.71,320.96,182.07,134.24,278.02,269.94,274.15,390.89,293.58,175.23,69.55,263.62,170.67,111.46,263.75,227.94,218.35,178.7,331.76,110.18,72.59,313.67,214.33,121.44,334.87,235.5,213.08,298.34,0.3,356.03,128.62,114.13,348.53,164.11,296.1,110.05,214.96,186.53,139.6,337.72,56.82,177.57,257.76,221.5,146.21,299.81,143.77,149.67,118.59,170.58,258.25,224.1,281.32,343.75,155.39,178.18,342.95,220.15,183.62,244.47,358.64,243.5,349.01,215.32,382.89,258.02,329.09,154.79,349.83,226.01,272.61,158.93,278.05,72.69,168.51,157.16,261.07,110.6,189.68,116.52,191.86,319.17,340.72,242.61,215.69,387.95
2020-11-08,292.23,348.85,339.36,299.14,109.57,194.1,300.74,239.1,267.45,144.08,168.91,294.8,356.54,133.32,356.09,312.72,191.31,133.08,258.92,270.95,270.85,348.03,270.39,240.34,68.45,190.72,194.46,111.28,266.75,244.04,214.3,219.6,311.27,92.55,59.46,394.61,226.05,110.86,385.19,246.13,284.24,324.38,50.62,346.7,128.47,36.15,353.42,166.81,280.28,112.31,196.33,211.17,128.18,315.69,96.84,153.32,318.14,208.03,144.56,369.56,144.25,136.33,136.85,242.92,258.62,192.41,276.29,364.66,152.25,163.52,346.63,226.12,184.41,278.73,336.36,244.45,355.65,239.1,394.91,228.3,333.39,163.86,352.88,224.1,275.74,175.02,203.86,79.09,177.95,133.13,335.37,116.2,176.74,177.21,226.33,326.68,311.89,285.08,222.32,363.17
2020-11-09,245.61,357.8,357.9,327.68,128.59,192.26,319.11,236.89,310.42,170.79,170.03,317.06,292.2,150.65,386.4,293.83,188.6,144.11,243.89,266.04,253.43,362.61,288.89,204.92,96.74,238.98,150.59,119.59,296.72,233.29,220.44,217.13,338.55,115.19,75.33,389.58,223.22,93.88,304.01,258.37,328.24,322.62,91.13,360.78,114.33,19.8,342.65,177.06,275.38,76.44,217.17,188.35,132.27,352.89,99.17,171.64,286.56,224.9,142.05,342.57,137.38,130.01,128.74,170.73,274.52,231.76,292.02,305.82,162.92,184.87,363.91,221.95,178.32,278.36,333.33,256.66,322.23,267.48,395.73,254.09,366.62,160.39,355.17,241.88,273.25,149.67,260.19,81.13,178.73,142.87,354.88,110.96,202.65,111.74,200.72,334.14,311.33,267.69,214.52,410.2
2020-11-10,238.29,359.48,354.75,362.6,138.24,102.77,338.03,260.31,274.76,145.83,170.36,318.24,347.59,138.67,365.87,312.5,193.7,143.0,293.99,246.35,290.15,376.72,314.75,241.54,116.38,250.64,185.13,128.02,272.3,254.73,216.51,203.61,354.19,111.17,80.72,396.78,228.28,107.56,353.36,250.78,277.63,325.85,30.73,352.81,121.96,131.12,350.08,190.69,270.85,139.24,185.17,201.55,102.17,388.19,103.05,182.11,273.85,214.42,144.14,339.49,143.97,157.37,148.63,146.36,280.98,210.42,291.74,409.25,172.94,160.13,351.79,228.0,213.67,282.01,363.05,251.33,295.83,238.44,378.17,265.3,349.49,175.53,368.29,248.77,273.82,169.76,248.67,80.93,163.79,183.83,313.21,117.16,209.43,167.79,184.21,376.24,299.75,271.41,230.04,363.84
2020-11-11,232.81,363.04,337.49,335.82,106.72,126.5,319.18,254.08,310.34,161.83,178.86,305.23,309.96,189.76,340.79,320.23,196.5,152.96,293.14,264.82,306.39,390.76,303.47,182.55,101.87,228.97,197.3,129.08,279.81,269.72,227.03,219.27,326.24,133.69,69.53,380.07,230.08,115.78,326.04,257.69,328.67,345.36,45.5,370.88,129.36,68.19,350.1,172.42,287.52,128.26,221.69,215.01,183.03,362.94,48.2,167.15,284.83,207.56,157.98,356.81,137.09,165.63,117.77,220.69,283.4,219.23,289.77,339.21,161.04,182.64,359.53,210.7,176.22,301.07,361.63,255.78,387.1,293.45,386.22,263.77,334.1,167.82,363.0,264.94,301.01,143.82,289.58,77.52,177.27,176.57,312.7,122.25,174.48,89.55,205.52,344.17,295.31,301.65,221.07,384.37
2020-11-12,274.29,351.49,346.77,361.89,122.71,136.88,345.59,318.53,266.57,130.22,178.79,358.79,320.63,108.14,375.37,306.69,197.55,171.01,267.04,278.59,296.64,349.92,323.56,253.99,100.11,263.6,221.51,118.59,274.07,274.78,212.52,245.61,347.3,110.86,80.67,421.1,233.13,105.61,319.15,253.14,236.72,288.97,106.08,357.97,149.34,90.62,359.66,177.51,269.74,112.46,181.55,210.16,130.91,326.07,77.76,179.51,255.88,205.75,148.65,367.66,163.47,150.01,127.13,261.99,275.98,229.52,294.62,313.52,157.88,174.68,354.96,207.4,204.78,270.08,359.87,262.99,277.16,253.4,377.84,262.91,360.92,162.33,358.32,263.38,293.97,169.69,253.75,83.48,156.47,158.61,339.32,109.11,238.69,172.13,215.68,342.09,374.57,239.77,228.37,355.44
